+1.000000000000E+000	-4.608401334150E-015
+1.017181823753E+000	+1.248332566518E-002
+1.034969850739E+000	+2.540708375991E-002
+1.053402390082E+000	+3.879910749183E-002
+1.072520981353E+000	+5.268957712546E-002
+1.092370744479E+000	+6.711127420763E-002
+1.113000776098E+000	+8.209986953294E-002
+1.134464599698E+000	+9.769425019195E-002
+1.156820678273E+000	+1.139368920356E-001
+1.180132999851E+000	+1.308742850888E-001
+1.204471748294E+000	+1.485574209111E-001
+1.229914074195E+000	+1.670423526894E-001
+1.256544983767E+000	+1.863908410534E-001
+1.284458367341E+000	+2.066711013198E-001
+1.313758193727E+000	+2.279586712525E-001
+1.344559902545E+000	+2.503374226441E-001
+1.376992033859E+000	+2.739007453178E-001
+1.411198143711E+000	+2.987529388431E-001
+1.447339065823E+000	+3.250108557581E-001
+1.485595594719E+000	+3.528058509750E-001
+1.526171684834E+000	+3.822861060640E-001
+1.569298285186E+000	+4.136194153081E-001
+1.615237961988E+000	+4.469965442280E-001
+1.664290504788E+000	+4.826353026790E-001
+1.716799769239E+000	+5.207855164165E-001
+1.773162086910E+000	+5.617351371812E-001
+1.833836677422E+000	+6.058178075576E-001
+1.899358642093E+000	+6.534223014102E-001
+1.970355317999E+000	+7.050044058027E-001
+2.047567052033E+000	+7.611020142391E-001
+2.131873854411E+000	+8.223544915667E-001
+2.224329969045E+000	+8.895277908228E-001
+2.326209247146E+000	+9.635474190858E-001
+2.439065479141E+000	+1.045542271180E+000
+2.564813772595E+000	+1.136903754199E+000
+2.705842070096E+000	+1.239366809985E+000
+2.865166687331E+000	+1.355122920165E+000
+3.046653571469E+000	+1.486980859767E+000
+3.255340131519E+000	+1.638600520666E+000
+3.497915345884E+000	+1.814841730142E+000
+3.783457070388E+000	+2.022299936514E+000
+4.124603056873E+000	+2.270157003954E+000
+4.539485679554E+000	+2.571586873462E+000
+5.055082314790E+000	+2.946189756257E+000
+5.713357703951E+000	+3.424454821622E+000
+6.583350538398E+000	+4.056541614908E+000
+7.787206103998E+000	+4.931193880892E+000
+9.563398417771E+000	+6.221673134765E+000
+1.244849387068E+001	+8.317817678658E+000
+1.795463389610E+001	+1.231826257228E+001
+3.263443098052E+001	+2.298375945660E+001
+1.940927449940E+002	+1.402900910875E+002
-4.808986295760E+001	-3.566587313265E+001
-2.117852285436E+001	-1.611364006203E+001
-1.348817882309E+001	-1.052627806832E+001
-9.844359996844E+000	-7.878888726708E+000
-7.717987799974E+000	-6.333988895313E+000
-6.324175696898E+000	-5.321325126381E+000
-5.339735044870E+000	-4.606087126384E+000
-4.607214906118E+000	-4.073880092961E+000
-4.040732897154E+000	-3.662306822098E+000
-3.589460620105E+000	-3.334438321113E+000
-3.221394965516E+000	-3.067022969955E+000
-2.915381295059E+000	-2.844691024217E+000
-2.656875757338E+000	-2.656875757338E+000
-2.435550075061E+000	-2.496073236624E+000
-2.243867364432E+000	-2.356807595468E+000
-2.076198782601E+000	-2.234989240158E+000
-1.928255658160E+000	-2.127502268526E+000
-1.796713038312E+000	-2.031930960961E+000
-1.678953380547E+000	-1.946373561511E+000
-1.572887913499E+000	-1.869312488948E+000
-1.476829528307E+000	-1.799521986935E+000
-1.389400654005E+000	-1.736001191579E+000
-1.309465376212E+000	-1.677924812774E+000
-1.236078668748E+000	-1.624606248811E+000
-1.168447907917E+000	-1.575469624866E+000
-1.105903336943E+000	-1.530028334158E+000
-1.047875142843E+000	-1.487868383321E+000
-9.938754807191E-001	-1.448635332290E+000
-9.434842429870E-001	-1.412023955038E+000
-8.963376938499E-001	-1.377769982042E+000
-8.521193178270E-001	-1.345643451342E+000
-8.105523949656E-001	-1.315443314125E+000
-7.713939342378E-001	-1.286993027074E+000
-7.344296838396E-001	-1.260136927144E+000
-6.994700017760E-001	-1.234737231359E+000
-6.663464185173E-001	-1.210671539442E+000
-6.349087600840E-001	-1.187830743609E+000
-6.050227277765E-001	-1.166117270145E+000
-5.765678521633E-001	-1.145443592883E+000
-5.494357555070E-001	-1.125730970788E+000
-5.235286697058E-001	-1.106908371177E+000
-4.987581669637E-001	-1.088911547495E+000
-4.750440683940E-001	-1.071682246370E+000
-4.523135021215E-001	-1.055167523288E+000
-4.305000875231E-001	-1.039319149901E+000
-4.095432263279E-001	-1.024093098989E+000
-3.893874845933E-001	-1.009449095435E+000
-3.699820522480E-001	-9.953502235622E-001
-3.512802690764E-001	-9.817625827384E-001
-3.332392078043E-001	-9.686549844739E-001
-3.158193064172E-001	-9.559986852826E-001
-2.989840430592E-001	-9.437671504828E-001
-2.826996478643E-001	-9.319358448308E-001
